"","id","participantID","created_at","age","nativeLanguage","gender","education","city","country","section","cue","R1Raw","R2Raw","R3Raw","R1","R2","R3"
"8611",113376,9643,"2011-12-12 14:47:51",55,"United States","Fe",NA,"Saint George","United States","seed","small","tiny","large","petite","tiny","large","petite"
"8612",113210,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","order","law","sort","command","law","sort","command"
"8613",113310,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","situate","place","No more responses","No more responses","place","No more responses","No more responses"
"8614",113394,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","nice","and easy","pleasant","pap","and easy","pleasant","pap"
"8615",113445,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","south","north","pole","warm","north","pole","warm"
"8616",113508,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","eye","see","brow","glasses","see","brow","glasses"
"8617",113558,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","budget","plan","tight","money and time","plan","tight","money and time"
"8618",113602,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","become","develop","be","No more responses","develop","be","No more responses"
"8619",113616,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","within","without","inside","interior","without","inside","interior"
"8620",113652,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","follow","the leader","behind","orders","leader","behind","orders"
"8621",113694,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","sick","ill","bedridden","incapable","ill","bedridden","incapable"
"8622",113717,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","further","away","in addition","farther","away","in addition","farther"
"8623",113777,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","from","to","away","No more responses","to","away","No more responses"
"8624",113833,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","special","exemplary","different","out of the ordinary","exemplary","different","out of the ordinary"
"8625",113875,9642,"2011-12-12 14:47:48",62,"Canada","Fe",NA,"Prescott","Canada","seed","do","complete","finish","No more responses","complete","finish","No more responses"
"8626",113151,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","d","duck","doctor","deranged","duck","doctor","deranged"
"8627",113160,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","until","we go","then","the weekend","we go","then","the weekend"
"8628",113208,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","nine","tails","muses","No more responses","tails","muses","No more responses"
"8629",113216,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","feel","through","up","good","through","up","good"
"8630",113244,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","nice","mice","France","blanket","mice","France","blanket"
"8631",113254,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","contact","email","phone","fax","email","phone","fax"
"8632",113269,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","honest","glasses","wine","book","glasses","wine","book"
"8633",113291,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","marry","me","marriage","No more responses","me","marriage","No more responses"
"8634",113306,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","sell","house","car","sale","house","car","sale"
"8635",113315,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","secretary","skirt","desk","glasses","skirt","desk","glasses"
"8636",113337,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","pack","wolf","suitcase","snow","wolf","suitcase","snow"
"8637",113351,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","exercise","yoga","weights","running","yoga","weights","running"
"8638",113362,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","good","feel","luck","enough","feel","luck","enough"
"8639",113372,9641,"2011-12-12 14:47:45",33,"Canada","Fe",NA,"Edmonton","Canada","seed","single","woman","man","serve","woman","man","serve"
"8640",113140,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","far","away","seeing","near","away","seeing","near"
"8641",113164,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","bottom","out","last item on list","feeders","out","last item on list","feeders"
"8642",113185,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","regard","regardless","think of","esteem","regardless","think of","esteem"
"8643",113201,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","choice","free","selection","high quality","free","selection","high quality"
"8644",113233,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","blood","thirsty","red","relative","thirsty","red","relative"
"8645",113267,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","safe","harbor","money vault","safe and sound","harbor","money vault","safe and sound"
"8646",113294,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","part","section","leave, go away from","change hair direction","section","leave, go away from","change hair direction"
"8647",113358,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","bloke","English dialect","fellow","nondescript","English dialect","fellow","nondescript"
"8648",113418,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","various","different","choices","options","different","choices","options"
"8649",113433,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","but","really!","however","exception","really","however","exception"
"8650",113451,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","normal","standard","not unusual","vertical","standard","not unusual","vertical"
"8651",113496,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","represent","stand for","agent","create an image for","stand for","agent","create an image for"
"8652",113528,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","economy","saving money","health of nation","small","saving money","health of nation","small"
"8653",113550,9640,"2011-12-12 14:47:21",60,"United States","Ma",NA,"Bolingbrook","United States","seed","rid","eliminate","throw out","unburden","eliminate","throw out","unburden"
"8654",113157,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","regard","caring","looking at","see","caring","looking at","see"
"8655",113200,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","appear","be present","Our Lady of Lourdes","come out of the mist","be present","our lady of Lourdes","come out of the mist"
"8656",113264,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","drive","at the wheel of a car","ambition","No more responses","at the wheel of a car","ambition","No more responses"
"8657",113309,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","arrange","flowers in a vase","organise schedules","plan for friends to meet","flowers in a vase","organize schedules","plan for friends to meet"
"8658",113361,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","feel","intimacy","touch my dogs","happiness or sadness","intimacy","touch my dogs","happiness or sadness"
"8659",113409,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","since","some time ago","because ","No more responses","some time ago","because","No more responses"
"8660",113449,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","pretty","when you like yourself in the mirror","admire another woman","look at your daughter with love","when you like yourself in the mirror","admire another woman","look at your daughter with love"
"8661",113491,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","every","all","your entire being is consumed","each one","all","your entire being is consumed","each one"
"8662",113531,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","park","a green area in a city","a place in which you place your motorcar","a place of solitude and rest","a green area in a city","a place in which you place your motorcar","a place of solitude and rest"
"8663",113578,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","fair","the scales of justice not weighted","Scarborough Fair","a place to visit for trinkets and food","the scales of justice not weighted","Scarborough fair","a place to visit for trinkets and food"
"8664",113606,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","converse","chat to another person","the opposite","with poetry","chat to another person","the opposite","with poetry"
"8665",113634,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","guy","a man","a friend - in the plural, you guys","Guy Fawkes in straw ready to be burnt","a man","a friend - in the plural, you guys","guy Fawkes in straw ready to be burnt"
"8666",113657,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","far","a long way to go","the magic far away tree","distance","a long way to go","the magic far away tree","distance"
"8667",113696,9639,"2011-12-12 14:47:20",67,"South Africa","Fe",NA,"Durban","South Africa","seed","road","man made path","life's journey","No more responses","man made path","life's journey","No more responses"
"8668",113128,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","from","Scuffletown","America","heart","Scuffle town","America","heart"
"8669",113153,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","sell","house","yourself","fundraising","house","yourself","fund raising"
"8670",113165,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","travel","wish","overseas","camping","wish","overseas","camping"
"8671",113187,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","lose","heart","keys","parking spot","heart","keys","parking spot"
"8672",113202,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","game","on","soccer","match","on","soccer","match"
"8673",113215,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","reduce","recyle","environment","weight","recycle","environment","weight"
"8674",113229,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","fast","quick","typing","email","quick","typing","email"
"8675",113243,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","stage","home","life is","acting","home","life is","acting"
"8676",113258,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","road","country","highway","life","country","highway","life"
"8677",113266,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","listen","speak","hear","respond","speak","hear","respond"
"8678",113299,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","at","home","ease","No more responses","home","ease","No more responses"
"8679",113320,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","water","life","environment","clean","life","environment","clean"
"8680",113346,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","appear","disguise","mask","deceive","disguise","mask","deceive"
"8681",113354,9638,"2011-12-12 14:47:11",45,"United States","Fe",NA,"Keysville","United States","seed","or","ready","not","either","ready","not","either"
"8682",113141,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","day","morning","afternoon","evening","morning","afternoon","evening"
"8683",113167,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","until","then","time","later","then","time","later"
"8684",113188,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","mean","what","truth","you","what","truth","you"
"8685",113207,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","economy","recession","inflation","stagflation","recession","inflation","stagflation"
"8686",113231,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","level","high","straight","low","high","straight","low"
"8687",113255,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","god","worship","pray","need","worship","pray","need"
"8688",113270,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","end","of","life","death","of","life","death"
"8689",113284,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","pretty","lovely","nice","girl","lovely","nice","girl"
"8690",113297,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","necessary","imperative","now","later","imperative","now","later"
"8691",113338,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","sure","enough","willed","myself","enough","willed","myself"
"8692",113357,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","associate","friend","helper","business","friend","helper","business"
"8693",113378,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","half","another","side","circle","another","side","circle"
"8694",113395,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","club","country","sandwich","belong","country","sandwich","belong"
"8695",113410,9637,"2011-12-12 14:47:00",70,"United States","Fe",NA,"Philadelphia","United States","seed","pack","up","leave","now","up","leave","now"
"8696",113149,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","union","blue","army","No more responses","blue","army","No more responses"
"8697",113184,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","represent","legislature","stand in for","No more responses","legislature","stand in for","No more responses"
"8698",113209,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","follow","children","instructions","line","children","instructions","line"
"8699",113257,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","give","present","nice","offer","present","nice","offer"
"8700",113283,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","exercise","active","sweat","movement","active","sweat","movement"
"8701",113313,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","police","law","watch","punishment","law","watch","punishment"
"8702",113352,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","quid","money","England","No more responses","money","England","No more responses"
"8703",113374,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","standard","measure","usual","boring","measure","usual","boring"
"8704",113412,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","difficult","knot","confusing","No more responses","knot","confusing","No more responses"
"8705",113430,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","corner","game","kitty","little","game","kitty","little"
"8706",113465,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","food","meal","break","indulgence","meal","break","indulgence"
"8707",113481,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","contact","reach","eye","No more responses","reach","eye","No more responses"
"8708",113513,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","thousand","big","ancient","No more responses","big","ancient","No more responses"
"8709",113541,9636,"2011-12-12 14:46:38",43,"United States","Fe",NA,"Austin","United States","seed","far","unseen","journey","No more responses","unseen","journey","No more responses"
"8710",113122,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","arrange","meeting","dinner","date","meeting","dinner","date"
"8711",113129,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","road","autobahn","car","fast","autobahn","car","fast"
"8712",113145,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","three","letter","acronym","ibm","letter","acronym","IBM"
"8713",113154,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","Sunday","relax","fun","family","relax","fun","family"
"8714",113175,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","reckon","facts","figures","data","facts","figures","data"
"8715",113232,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","bloke","sympathy","friend","party","sympathy","friend","party"
"8716",113265,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","wife","love","home","security","love","home","security"
"8717",113295,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","thirty","age","speed limit","number","age","speed limit","number"
"8718",113343,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","heavy","iron","responsibility","weight","iron","responsibility","weight"
"8719",113404,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","let","let go","calm","relax","let go","calm","relax"
"8720",113457,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","operate","business","work","stress","business","work","stress"
"8721",113498,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","or","else","what","organ","else","what","organ"
"8722",113538,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","Friday","weekend","activities","planning","weekend","activities","planning"
"8723",113587,9635,"2011-12-12 14:46:36",46,"German","Ma",NA,"Horb","Germany","seed","far","away","travel","freedom","away","travel","freedom"
"8724",113095,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","high","mountain ","top","way","mountain","top","way"
"8725",113112,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","budget","money","car","groceries","money","car","groceries"
"8726",113131,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","amount","paid","money","total","paid","money","total"
"8727",113171,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","which","either","choose","who","either","choose","who"
"8728",113204,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","non","without","not ","does not apply","without","not","does not apply"
"8729",113263,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","at","location ","specific point","time","location","specific point","time"
"8730",113286,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","tape","skotch","video","record","scotch","video","record"
"8731",113333,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","yet","has not at this pint","again","repetition","has not at this pint","again","repetition"
"8732",113363,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","pressure","tire","peer","point","tire","peer","point"
"8733",113387,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","county","parish","line","state","parish","line","state"
"8734",113413,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","terrible","awful","bad circumstance","ferocious","awful","bad circumstance","ferocious"
"8735",113437,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","like","enjoy","simile","smile","enjoy","simile","smile"
"8736",113460,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","situate","position","yourself","place","position","yourself","place"
"8737",113480,9634,"2011-12-12 14:46:28",60,"United States","Fe",NA,"Baton Rouge","United States","seed","hard","soft","dificult ","rough","soft","difficult","rough"
"8738",113105,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","fit","gym","scale","suitable","gym","scale","suitable"
"8739",113124,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","odd","even","bizarrre","unusuql","even","bizarre","unusual"
"8740",113177,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","Sunday","monday","sunny","scarce","Monday","sunny","scarce"
"8741",113197,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","offer","improv","yes","accept","improve","yes","accept"
"8742",113389,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","think","play","out-of-box","profound","play","out-of-box","profound"
"8743",113415,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","bloke","fella","english","guy","fella","English","guy"
"8744",113422,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","base","baseline","ground","firm","baseline","ground","firm"
"8745",113462,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","balance","sway","wobble","centered","sway","wobble","centered"
"8746",113559,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","one","mystic","unity","two","mystic","unity","two"
"8747",113625,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","debate","contest","discuss","decide","contest","discuss","decide"
"8748",113639,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","basis","foundation","ground","core","foundation","ground","core"
"8749",113673,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","radio","play","NPR","streaming","play","NOR","streaming"
"8750",113699,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","motion","emotion","flurry","merry go round","emotion","flurry","merry go round"
"8751",113719,9633,"2011-12-12 14:46:17",65,"Canada","Fe",NA,"Paris","France","seed","without","within","lack","missing","within","lack","missing"
"8752",113107,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","poor","insufficient","not having enough","not rich","insufficient","not having enough","not rich"
"8753",113163,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","v","neckline shaped like a v","No more responses","No more responses","neckline shaped like a v","No more responses","No more responses"
"8754",113213,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","show","an act","to allow someone to see something","No more responses","an act","to allow someone to see something","No more responses"
"8755",113274,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","think","to use your mind","No more responses","No more responses","to use your mind","No more responses","No more responses"
"8756",113336,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","record","to write down","a written statement of events","No more responses","to write down","a written statement of events","No more responses"
"8757",113377,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","fair","unbiased","not showing favoritism","a carnival","unbiased","not showing favoritism","a carnival"
"8758",113400,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","grant","to allow","a monetary award","No more responses","to allow","a monetary award","No more responses"
"8759",113428,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","engine","a machine","a part that powers something","No more responses","a machine","a part that powers something","No more responses"
"8760",113447,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","improve","to make something better","No more responses","No more responses","to make something better","No more responses","No more responses"
"8761",113468,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","available","ready","on hand","No more responses","ready","on hand","No more responses"
"8762",113493,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","honest","to tell the truth","not telling a lie","no rtesponse","to tell the truth","not telling a lie","no rtesponse"
"8763",113524,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","gas","fuel","a liguid substance","a state of matter","fuel","a liquid substance","a state of matter"
"8764",113554,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","character","your actions","a person in a play","No more responses","your actions","a person in a play","No more responses"
"8765",113588,9632,"2011-12-12 14:46:13",49,"United States","Fe",NA,"Keysville","United States","seed","budget","a set amount of money to spend","how you will spend your money","No more responses","a set amount of money to spend","how you will spend your money","No more responses"
"8766",113035,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","normal","everyday","mundane","quotidien","everyday","mundane","quotidian"
"8767",113077,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","hang","stay","visit with","put something on a wall with a nail","stay","visit with","put something on a wall with a nail"
"8768",113093,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","most","almost all","many","the best","almost all","many","the best"
"8769",113119,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","arrange","put in order","make it happen","put flowers into a vase in a graceful manner","put in order","make it happen","put flowers into a vase in a graceful manner"
"8770",113166,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","level","even (as, by using the tool called a level)","on the level = honest","say the truth","even as, by using the tool called a level","on the level  honest","say the truth"
"8771",113199,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","contact","call (by phone)","email","touch","call by phone","email","touch"
"8772",113262,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","lord","medieval ruler","act better-than","expostulation avoiding x-reated expletives","Medieval ruler","act better-than","expostulation avoiding x-reated expletives"
"8773",113281,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","terrible","bad","shoddy","evil","bad","shoddy","evil"
"8774",113347,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","along","come with","next to","with","come with","next to","with"
"8775",113399,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","h","letter of alphabet","mental query as to abbreviation possibilities","heroin, perhaps capitalized?","letter of alphabet","mental query as to abbreviation possibilities","heroin, perhaps capitalized"
"8776",113414,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","kid","tease","small immature human","baby goat","tease","small immature human","baby goat"
"8777",113442,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","reduce","lose weight","make smaller","cook til liquid is evaporated off significantly","lose weight","make smaller","cook lit liquid is evaporated off significantly"
"8778",113507,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","represent","act as an agen of someone else","show the truth","shout out truth in challenging situation","act as an agent of someone else","show the truth","shout out truth in challenging situation"
"8779",113583,9630,"2011-12-12 14:45:19",65,"United States","Ma",NA,"Anaheim","United States","seed","dog","small canine","follow someone too closely without their wishing it","not a cat","small canine","follow someone too closely without their wishing it","not a cat"
"8780",113034,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","most","very","often","No more responses","very","often","No more responses"
"8781",113048,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","exercise","flat out","bike","strength","flat out","bike","strength"
"8782",113065,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","give","take","present","brithday","take","present","birthday"
"8783",113082,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","d","e","36","No more responses","e","36","No more responses"
"8784",113094,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","detail","fine","architecture","No more responses","fine","architecture","No more responses"
"8785",113104,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","left","right","wing","behind","right","wing","behind"
"8786",113118,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","get","you","No more responses","No more responses","you","No more responses","No more responses"
"8787",113126,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","succeed","fail","strive","hard work","fail","strive","hard work"
"8788",113150,9629,"2011-12-12 14:45:14",51,"United Kingdom","Ma",NA,"Shipley","United Kingdom","seed","unite","disassociate","union","strike","disassociate","union","strike"
