src,tgt,wt
rearrange,swap,3
rearrange,unscramble,3
rearrange,position,2
rearrange,restructure,11
rearrange,place,3
rearrange,disarray,2
rearrange,shift,9
rearrange,regroup,4
rearrange,reposition,2
rearrange,mix up,5
rearrange,mix,6
rearrange,scramble,5
rearrange,structure,2
rearrange,sort,6
rearrange,anagram,3
rearrange,reschedule,2
setting,ambiance,15
setting,atmosphere,23
setting,background,7
setting,furniture,9
setting,garden,6
setting,landscape,14
setting,mood,8
setting,night,4
setting,place,4
setting,sunrise,3
setting,sunset,58
setting,scenery,13
setting,cozy,3
setting,evening,8
setting,mountain,10
setting,coffee,2
setting,fireplace,5
setting,morning,2
setting,lake,4
setting,story,2
setting,surroundings,2
setting,context,43
setting,introduction,16
setting,scenario,43
setting,chapter,4
setting,plot,18
setting,configure,88
setting,disable,2
setting,parameter,5
setting,install,3
setting,situate,5
setting,west,2
setting,wane,4
tighten,belt,12
tighten,cinch,17
tighten,constrict,63
tighten,fasten,41
tighten,grip,47
tighten,knot,11
tighten,lace,11
tighten,loosen,4
tighten,pull,35
tighten,rope,3
tighten,screw,15
tighten,secure,37
tighten,squeeze,24
tighten,strap,2
tighten,stretch,4
tighten,thread,3
tighten,clasp,29
tighten,lock,3
tighten,tight,6
tighten,shrink,3
tighten,tie,2
tighten,snug,2
tighten,bolt,2
tighten,hug,6
tighten,grasp,53
tighten,constrictor,17
tighten,embrace,3
tighten,handle,3
tighten,noose,2
tighten,clamp,24
tighten,ratchet,2
tighten,wrench,2
tighten,clench,13
tighten,holding,9
tighten,clutch,6
tighten,corset,26
tighten,held,3
tighten,hold on,3
tighten,loose,2
tighten,strangle,15
tighten,taut,14
tweak,design,2
tweak,edit,7
tweak,modify,25
tweak,software,4
tweak,tweaking,4
tweak,twist,14
tweak,twitter,2
tweak,alter,2
tweak,enhance,5
tweak,fiddle,3
tweak,innovate,2
tweak,refine,2
tweak,revise,3
tweak,tinker,6
tweak,tune,6
tweak,update,3
tweak,manipulate,2
tweak,tweet,2
tweak,tweezer,11
administration,bureaucracy,81
administration,governance,7
administration,paperwork,11
administration,policy,59
administration,office,23
administration,official,3
administration,president,3
administration,boarding school,2
administration,vice,2
administration,central,2
administration,minister,2
administration,clerical,14
administration,regulate,2
administration,politic,2
administration,govern,9
administration,executive,2
administration,former,9
administration,governor,6
administration,presidential,7
administration,mayor,3
administration,oversee,3
administration,white house,4
administration,principal,5
administration,province,4
bureaucracy,form,6
bureaucracy,paperwork,73
bureaucracy,policy,7
bureaucracy,red tape,79
bureaucracy,rule,15
bureaucracy,office,2
bureaucracy,official,45
bureaucracy,regulation,27
bureaucracy,bureaucrat,5
bureaucracy,inefficiency,5
bureaucracy,officialdom,2
bureaucracy,governance,2
bureaucracy,agency,22
bureaucracy,fbi,16
bureaucracy,embassy,3
bureaucracy,corrupt,2
bureaucracy,taxation,2
bureaucracy,clerical,3
bureaucracy,conventional,9
bureaucracy,federal,6
bureaucracy,inefficient,4
bureaucracy,restrictive,4
governance,accountability,35
governance,constitution,2
governance,democracy,82
governance,leadership,17
governance,policy,25
governance,regulation,56
governance,rule,12
governance,transparency,21
governance,authority,10
governance,legislation,2
governance,citizen,2
governance,society,2
governance,civil,6
governance,hierarchy,7
governance,establish,3
governance,regime,2
governance,autonomy,4
governance,empire,5
governance,capitol,2
governance,colonial,3
governance,regulate,9
governance,democratic,2
governance,politic,2
governance,entity,4
governance,kingdom,5
governance,ruling,2
governance,sovereign,3
governance,impose,2
governance,mandate,13
governance,mayor,2
governance,prime minister,2
governance,reform,3
governance,province,3
governance,sector,2
paperwork,administrative,10
paperwork,file,4
paperwork,filing,22
paperwork,form,83
paperwork,tedious,6
paperwork,clerk,7
paperwork,record,3
paperwork,office,5
paperwork,contract,9
paperwork,clutter,3
paperwork,administrator,4
paperwork,admission,6
paperwork,adoption,9
paperwork,permit,15
paperwork,desk,3
paperwork,folder,5
paperwork,warrant,4
paperwork,assign,2
paperwork,certificate,3
paperwork,organizer,3
paperwork,submission,4
paperwork,immigration,2
paperwork,bureau,49
paperwork,lawsuit,2
paperwork,register,3
paperwork,license,3
paperwork,certify,2
paperwork,official,9
paperwork,clerical,91
paperwork,secretary,33
paperwork,deed,8
paperwork,submit,3
paperwork,deadline,3
paperwork,visa,2
paperwork,worksheet,3
paperwork,litigation,3
paperwork,mortgage,4
administrator,assistant,3
administrator,manage,2
administrator,manager,8
administrator,user,30
administrator,desk,2
administrator,file,3
administrator,office,16
administrator,software,3
administrator,responsibility,2
administrator,principal,2
assistant,helper,35
assistant,virtual,15
assistant,machine,5
assistant,software,2
assistant,chat,2
assistant,support,4
assistant,guide,4
assistant,understood,2
assistant,aide,2
assistant,suggest,7
assistant,apprentice,24
assistant,trainee,4
assistant,smarta,3
assistant,provide,2
assistant,attendant,41
assistant,original,2
assistant,caregiver,3
assistant,organizer,11
assistant,generic,5
assistant,butler,6
assistant,servant,4
assistant,core,2
assistant,staff,2
assistant,clerk,51
assistant,secretary,20
assistant,co-pilot,38
assistant,prompt,14
assistant,handy,5
assistant,handicap,4
assistant,delegate,4
assistant,deputy,2
assistant,special,2
assistant,provider,3
assistant,instance,8
assistant,ultimate,2
assistant,finder,2
assistant,intent,7
assistant,use,3
assistant,super,3
assistant,maid,3
assistant,introduce,2
assistant,receptionist,8
assistant,scope,3
assistant,subordinate,9
assistant,teller,16
manage,efficiency,3
manage,organize,65
manage,prioritize,11
manage,project,8
manage,schedule,31
manage,team,13
manage,allocate,2
manage,handle,13
manage,leadership,2
manage,prioritise,5
manage,staff,2
manage,delegate,4
manage,oversee,15
manage,systematize,2
manage,teamwork,3
manage,inventory,5
manage,barely,4
manage,regulate,2
manage,configure,3
manage,cope,29
manage,operate,3
manage,supervise,2
manager,bos,52
manager,employee,6
manager,leadership,33
manager,responsible,3
manager,team,64
manager,office,4
manager,supervisor,43
manager,organizer,13
manager,communication,5
manager,staff,11
manager,teamwork,10
manager,responsibility,5
manager,strategy,11
manager,efficiency,2
manager,chief,57
manager,assign,5
manager,hostess,8
manager,businessman,2
manager,owner,5
manager,ceo,11
manager,chairman,8
manager,chairperson,13
manager,chairwoman,8
manager,clerk,5
manager,employer,12
manager,executive,3
manager,joiner,3
manager,principal,2
manager,proprietor,22
user,profile,3
user,software,2
user,interface,13
user,mouse,57
user,screen,7
user,interact,2
user,interaction,2
user,allow,2
user,anonymous,8
user,id,4
user,register,17
user,client,12
user,compatible,5
user,responsive,24
user,registered,63
user,taker,3
admirable,attractive,11
admirable,brave,10
admirable,character,14
admirable,courage,10
admirable,courageous,37
admirable,elegant,2
admirable,graceful,4
admirable,honorable,14
admirable,impressive,22
admirable,inspiring,40
admirable,kind,4
admirable,lovely,4
admirable,noble,10
admirable,quality,12
admirable,remarkable,2
admirable,respectful,7
admirable,worthy,18
admirable,praiseworthy,7
admirable,inspiration,2
admirable,charming,2
admirable,appearance,2
admirable,virtue,2
admirable,bravery,3
admirable,deserving,2
admirable,dignified,3
admirable,respected,8
admirable,distinguished,2
admirable,outstanding,2
admirable,exemplary,3
admirable,impress,2
attractive,alluring,28
attractive,appealing,26
attractive,charm,37
attractive,charming,38
attractive,desirable,50
attractive,gorgeous,4
attractive,lovely,3
attractive,captivating,25
attractive,charisma,2
attractive,allure,19
attractive,seductive,3
attractive,aesthetic,3
attractive,grace,3
attractive,look,2
attractive,appearance,4
attractive,fitting,5
attractive,magnet,4
attractive,magnetic,3
attractive,manly,2
attractive,charismatic,14
attractive,sexy,17
attractive,good-looking,81
attractive,slim,2
attractive,flatter,4
attractive,flattering,25
attractive,suave,4
attractive,tempting,4
attractive,voluptuous,2
brave,courage,58
brave,courageous,93
brave,fearless,85
brave,lion,2
brave,warrior,19
brave,fearlessness,7
brave,heroic,85
brave,heroism,6
brave,valiant,77
brave,daring,25
brave,bold,2
brave,bravery,2
brave,gallant,58
brave,adventurous,16
brave,honorable,4
brave,worthy,2
brave,captain,2
brave,adventurer,19
brave,soldier,9
brave,knight,2
brave,manly,12
brave,bra,6
brave,bravado,4
brave,bravo,12
brave,brazen,4
brave,brigade,3
brave,firefighter,50
brave,protagonist,2
brave,virtuous,4
brave,rebellious,3
brave,chivalrous,3
brave,coward,23
brave,cowardly,15
brave,dare,3
brave,dashing,35
brave,prince,7
brave,legendary,2
brave,feat,2
brave,fireman,27
brave,forthright,3
brave,hardy,5
brave,spunky,4
brave,headstrong,14
brave,heroine,66
brave,intrepid,30
brave,slayer,2
brave,survivor,4
brave,unafraid,77
brave,upstanding,2
brave,veteran,3
character,fiction,29
character,fictional,48
character,personality,64
character,protagonist,79
character,story,71
character,plot,51
character,villain,5
character,antagonist,3
character,emotion,3
character,identity,2
character,author,3
character,alpha,2
character,alphabet,13
character,letter,4
character,animate,62
character,cartoon,24
character,animation,34
character,anime,25
character,script,2
character,chinese,4
character,attitude,3
character,attribute,3
character,trait,41
character,original,2
character,reader,2
character,disney,8
character,font,3
character,novel,4
character,punctuation,6
character,reputation,11
character,outline,2
character,scenario,19
character,player,9
character,chap,2
character,narrative,17
character,virtue,29
character,series,22
character,entity,2
character,mannerism,4
character,dwarf,3
character,shorten,3
character,demeanor,6
character,illustrate,2
character,identify,3
character,fairy tales,2
character,minion,3
character,individual,8
character,episode,39
character,fandom,36
character,heroine,3
character,homer,5
character,simpson,24
character,intrinsic,2
character,longer,4
character,literary,4
character,quirk,6
character,persona,87
character,portray,16
character,tv show,9
character,sitcom,24
character,synopsis,2
character,upstanding,3
character,who,5
courage,bravery,97
courage,confidence,5
courage,courageous,6
courage,fearless,17
courage,fearlessness,50
courage,daring,16
courage,valor,4
courage,confident,2
courage,resilience,3
courage,resolve,2
courage,spirit,2
courage,heroism,96
courage,valiant,12
courage,warrior,13
courage,noble,2
courage,worthy,2
courage,captain,2
courage,fighter,2
courage,rebel,6
courage,pride,3
courage,manly,7
courage,bravado,11
courage,bravo,6
courage,firefighter,3
courage,virtue,7
courage,chivalrous,5
courage,gallant,13
courage,chivalry,4
courage,coward,6
courage,cowardly,3
courage,dare,54
courage,dashing,2
courage,dignity,2
courage,perseverance,2
courage,heroic,10
courage,feat,2
courage,forthright,2
courage,fortitude,76
courage,gumption,31
courage,spunky,3
courage,headstrong,2
courage,heroine,7
courage,intrepid,24
courage,martyr,2
courage,spunk,22
courage,steadfast,2
courage,unafraid,15
courage,veteran,7
courageous,bravery,7
courageous,fearless,81
courageous,bold,20
courageous,daring,50
courageous,heroic,78
courageous,lionhearted,2
courageous,confident,2
courageous,valiant,83
courageous,fearlessness,2
courageous,honorable,3
courageous,adventurous,4
courageous,soldier,3
courageous,manly,3
courageous,bravado,2
courageous,bravo,6
courageous,brazen,8
courageous,firefighter,10
courageous,virtuous,6
courageous,chivalrous,3
courageous,gallant,44
courageous,coward,9
courageous,cowardly,4
courageous,dashing,19
courageous,spirited,6
courageous,hardy,3
courageous,spunky,4
courageous,headstrong,5
courageous,heroine,49
courageous,intrepid,39
courageous,unafraid,76
courageous,veteran,2
elegant,chic,34
elegant,class,11
elegant,classic,18
elegant,classy,80
elegant,elegance,2
elegant,grace,25
elegant,graceful,56
elegant,poise,4
elegant,poised,11
elegant,refined,34
elegant,sophisticated,44
elegant,sophistication,14
elegant,dress,4
elegant,exquisite,25
elegant,gracious,10
elegant,glamorous,28
elegant,fashionable,5
elegant,stylish,40
elegant,impressive,5
elegant,noble,2
elegant,luxurious,9
elegant,princess,6
elegant,lace,2
elegant,gazelle,2
elegant,velvet,3
elegant,fitting,6
elegant,manner,2
elegant,aristocrat,2
elegant,aristocratic,18
elegant,eloquent,7
elegant,magnificent,2
elegant,feminine,4
elegant,gorgeous,10
elegant,grandeur,2
elegant,majestic,2
elegant,ballerina,12
elegant,tutu,3
elegant,ballet,2
elegant,ballroom,14
elegant,modest,21
elegant,robe,3
elegant,belle,50
elegant,queen,7
elegant,silk,26
elegant,porcelain,6
elegant,gown,41
elegant,champagne,2
elegant,butler,3
elegant,gentleman,7
elegant,delicate,2
elegant,grand,14
elegant,fancy,41
elegant,upscale,22
elegant,victorian,3
elegant,minimal,2
elegant,regal,18
elegant,cultured,4
elegant,cursive,47
elegant,dainty,38
elegant,dame,4
elegant,lady,17
elegant,madam,26
elegant,decorative,3
elegant,ornate,13
elegant,dignified,22
elegant,stately,2
elegant,petite,13
elegant,distinguished,17
elegant,diva,17
elegant,dress up,11
elegant,dressed,5
elegant,dressy,86
elegant,mansion,5
elegant,extravagant,2
elegant,gourmet,4
elegant,lavish,3
elegant,opulent,3
elegant,fabulous,8
elegant,posh,19
elegant,fedora,4
elegant,first class,4
elegant,flamboyant,4
elegant,flawless,6
elegant,foyer,5
elegant,kimono,7
elegant,tuxedo,8
elegant,splendid,4
elegant,swan,7
elegant,marble,2
elegant,ponytail,3
elegant,immaculate,3
elegant,silky,3
elegant,suave,3
elegant,limousine,2
elegant,lithe,3
elegant,slender,8
elegant,supple,2
elegant,madame,51
elegant,old fashioned,9
elegant,peacock,27
elegant,prissy,3
elegant,pimp,3
elegant,satin,10
elegant,ritzy,9
elegant,swanky,21
elegant,sheer,4
elegant,sleek,3
elegant,tiara,6
elegant,womanly,48
graceful,ballerina,25
graceful,ballet,9
graceful,dance,3
graceful,dancer,8
graceful,dancing,4
graceful,delicate,12
graceful,elephant,6
graceful,gentle,6
graceful,poise,37
graceful,poised,34
graceful,swan,36
graceful,elegance,23
graceful,fluidity,3
graceful,fluid,4
graceful,giraffe,16
graceful,balanced,6
graceful,peacock,3
graceful,charm,2
graceful,angelic,7
graceful,gazelle,41
graceful,feminine,12
graceful,gorgeous,2
graceful,butterfly,7
graceful,belle,17
graceful,curved,2
graceful,curvy,3
graceful,flutter,3
graceful,blessed,3
graceful,sophisticated,4
graceful,dainty,45
graceful,lady,10
graceful,madam,2
graceful,nymph,2
graceful,fawn,16
graceful,dignified,23
graceful,effortless,2
graceful,flawless,5
graceful,glide,13
graceful,smoothly,3
graceful,gracious,2
graceful,lithe,68
graceful,nimble,9
graceful,slender,34
graceful,supple,23
graceful,madame,4
graceful,mockingbird,3
graceful,womanly,80
greatness,excellence,13
greatness,glory,17
greatness,inspiration,26
greatness,inspire,2
greatness,inspiring,2
greatness,potentiality,2
greatness,triumph,10
greatness,wisdom,2
greatness,majesty,2
greatness,ambition,4
greatness,magnificence,6
greatness,legacy,4
greatness,aspiration,4
greatness,victory,3
greatness,mighty,5
greatness,remarkable,2
greatness,almighty,2
greatness,excellent,2
greatness,feat,2
greatness,ultimate,7
greatness,greatest,10
greatness,impress,2
greatness,max,2
honorable,dignified,26
honorable,dignity,4
honorable,ethical,8
honorable,integrity,24
honorable,loyal,25
honorable,moral,5
honorable,reputation,3
honorable,respected,7
honorable,respectful,32
honorable,responsible,2
honorable,noble,7
honorable,valiant,3
honorable,gentleman,3
honorable,sincere,3
honorable,respectable,2
honorable,honesty,2
honorable,righteous,4
honorable,worthy,27
honorable,nobility,2
honorable,warrior,2
honorable,virtuous,12
honorable,chivalrous,40
honorable,gallant,8
honorable,distinguished,9
honorable,entitled,2
honorable,sir,2
honorable,upstanding,7
honorable,veteran,2
impressive,architectural,2
impressive,architecture,10
impressive,gorgeous,2
impressive,grand,28
impressive,grandeur,5
impressive,magnificent,13
impressive,majestic,14
impressive,remarkable,18
impressive,vast,3
impressive,design,6
impressive,size,2
impressive,grandiose,2
impressive,inspiring,4
impressive,wow,4
impressive,breathtaking,3
impressive,awe-inspiring,4
impressive,awesome,3
impressive,astonishing,4
impressive,marvelous,2
impressive,very,2
impressive,amaze,2
impressive,astonish,6
impressive,astound,8
impressive,astounding,16
impressive,brilliant,3
impressive,surprising,2
impressive,stupendous,18
impressive,superb,6
impressive,excellent,7
impressive,show off,4
impressive,talented,2
impressive,memorable,5
impressive,stately,7
impressive,distinguished,2
impressive,exceptional,9
impressive,mighty,7
impressive,highly,11
impressive,outstanding,31
impressive,exemplary,11
impressive,fabulous,2
impressive,towering,4
impressive,splendid,3
impressive,imp,30
impressive,impress,25
impressive,striking,2
impressive,remark,5
impressive,terrific,5
inspiring,motivating,11
inspiring,motivational,13
inspiring,innovative,3
inspiring,uplifting,34
inspiring,empowering,5
inspiring,encouraging,3
inspiring,leadership,11
inspiring,dreamer,2
inspiring,remarkable,21
inspiring,astounding,3
inspiring,awesome,3
inspiring,insightful,5
inspiring,prophet,3
inspiring,brilliant,8
inspiring,awe,8
inspiring,slogan,11
inspiring,charismatic,15
inspiring,quote,9
inspiring,poetic,7
inspiring,exceptional,9
inspiring,extraordinary,6
inspiring,outstanding,18
inspiring,exemplary,6
inspiring,impress,6
inspiring,underdog,2
inspiring,motto,3
inspiring,provocative,3
inspiring,role model,13
inspiring,sublime,5
kind,caring,21
kind,compassion,10
kind,compassionate,45
kind,empathetic,6
kind,empathy,10
kind,friendly,21
kind,gentle,17
kind,loving,6
kind,soft,3
kind,warm,11
kind,warmth,5
kind,generous,47
kind,heartwarming,2
kind,soul,2
kind,sincere,3
kind,considerate,28
kind,respectful,51
kind,affectionate,7
kind,helping,8
kind,polite,5
kind,helper,14
kind,mean,3
kind,charm,5
kind,nice,4
kind,offering,2
kind,altruistic,5
kind,benevolent,45
kind,selfless,7
kind,amiable,55
kind,thoughtful,31
kind,sweetheart,4
kind,sincerely,14
kind,charming,2
kind,grateful,11
kind,gratitude,3
kind,thankful,2
kind,hospitality,2
kind,genuine,2
kind,charitable,2
kind,best friend,6
kind,cordial,11
kind,thank you,13
kind,gentleman,40
kind,giving,2
kind,virtuous,13
kind,simply,9
kind,needy,2
kind,courteous,76
kind,courtesy,5
kind,old man,5
kind,darling,6
kind,decent,9
kind,goodness,10
kind,deserving,7
kind,tactful,8
kind,grandmother,2
kind,fatherly,25
kind,fellow,5
kind,flattering,5
kind,forgiving,6
kind,supportive,10
kind,gently,3
kind,godliness,2
kind,godmother,4
kind,gracious,65
kind,humble,46
kind,grandma,2
kind,granny,5
kind,old lady,15
kind,humane,13
kind,lovable,17
kind,mary,2
kind,minded,2
kind,motherly,6
kind,niceness,8
kind,sympathetic,6
kind,tom,3
lovely,day,2
lovely,peaceful,2
lovely,sand,4
lovely,serene,9
lovely,soft,2
lovely,sunny,4
lovely,sunshine,29
lovely,view,2
lovely,warmth,4
lovely,sunset,6
lovely,warm,3
lovely,breeze,10
lovely,fragrance,3
lovely,gorgeous,3
lovely,paradise,2
lovely,sandy,10
lovely,calm,2
lovely,charming,5
lovely,delightful,4
lovely,vacation,4
lovely,adorable,17
lovely,look,3
lovely,charm,3
lovely,nice,3
lovely,appealing,6
lovely,desirable,3
lovely,belle,4
lovely,perfect,6
lovely,darling,14
lovely,petite,2
lovely,horrid,2
lovely,flattering,2
lovely,splendid,2
lovely,gracious,2
lovely,neat,3
noble,class,14
noble,honor,17
noble,regal,14
noble,royalty,10
noble,valiant,9
noble,wisdom,2
noble,aristocracy,3
noble,aristocrat,8
noble,classy,3
noble,knight,7
noble,pride,3
noble,prince,7
noble,princess,2
noble,queen,33
noble,virtue,3
noble,warrior,4
noble,dignified,16
noble,virtuous,19
noble,heroic,42
noble,title,2
noble,bravery,2
noble,chivalry,5
noble,dignity,3
noble,majestic,2
noble,proud,4
noble,worthy,10
noble,selfless,2
noble,nobility,4
noble,aristocratic,5
noble,helium,8
noble,gallant,15
noble,distinguished,9
noble,duke,20
noble,guild,2
noble,heroine,2
noble,kingly,4
noble,sir,7
noble,stallion,2
noble,steed,4
noble,upstanding,4
quality,attribute,49
quality,best,3
quality,characteristic,24
quality,elegance,2
quality,excellence,39
quality,excellent,35
quality,valuable,3
quality,evaluation,4
quality,premium,42
quality,superiority,2
quality,worth,17
quality,rating,3
quality,integrity,3
quality,superior,4
quality,criterion,17
quality,refined,2
quality,average,5
quality,luxury,4
quality,brand,3
quality,product,2
quality,affordable,4
quality,inherent,2
quality,personality,17
quality,inspection,2
quality,rate,6
quality,trait,45
quality,authentic,2
quality,degrade,4
quality,blur,8
quality,blurry,12
quality,resolution,7
quality,poll,5
quality,decent,2
quality,merit,3
quality,exceptional,7
quality,downgrade,9
quality,exemplary,3
quality,inferior,4
quality,intrinsic,2
quality,manufacturer,3
quality,mediocre,5
quality,q,9
quality,shoddy,4
remarkable,astonishing,7
remarkable,brilliant,2
remarkable,impression,3
remarkable,inspiration,13
remarkable,inspirational,3
remarkable,memorable,10
remarkable,outstanding,59
remarkable,story,6
remarkable,striking,5
remarkable,unique,12
remarkable,admiration,7
remarkable,surprise,2
remarkable,wonder,3
remarkable,extraordinary,24
remarkable,wondrous,2
remarkable,surprising,7
remarkable,noteworthy,4
remarkable,unforgettable,3
remarkable,exceptional,34
remarkable,innovative,2
remarkable,celebration,2
remarkable,captivating,2
remarkable,noticeable,36
remarkable,astounding,8
remarkable,astonish,3
remarkable,distinguished,8
remarkable,prominent,4
remarkable,especially,21
remarkable,highly,5
remarkable,exemplary,55
remarkable,feat,2
remarkable,significant,6
remarkable,impress,5
remarkable,remark,33
remarkable,salient,5
respectful,communication,3
respectful,considerate,48
respectful,courteous,69
respectful,empathetic,15
respectful,kindness,5
respectful,manner,8
respectful,mannerism,2
respectful,mindful,6
respectful,polite,57
respectful,politeness,5
respectful,thoughtful,6
respectful,empathy,3
respectful,mannerly,3
respectful,consideration,10
respectful,decent,18
respectful,worthy,6
respectful,gentleman,6
respectful,compliant,4
respectful,obedient,7
respectful,deserving,3
respectful,dignified,37
respectful,distinguished,5
respectful,humble,7
respectful,humility,9
respectful,punctual,9
respectful,revered,2
respectful,upstanding,14
soft,comfortable,23
soft,cushion,71
soft,cushiony,3
soft,fabric,9
soft,fluffy,39
soft,gentle,78
soft,pillow,69
soft,plush,77
soft,silk,36
soft,silky,96
soft,touch,2
soft,velvet,89
soft,blanket,47
soft,delicate,3
soft,feather,16
soft,tissue,3
soft,cozy,5
soft,smooth,39
soft,couch,5
soft,bedding,3
soft,mattress,5
soft,tender,28
soft,baby,6
soft,adorable,2
soft,kitten,36
soft,fur,6
soft,medium,7
soft,meow,3
soft,loving,2
soft,warm,2
soft,petal,5
soft,flexible,5
soft,breeze,7
soft,carpet,27
soft,whisper,53
soft,whispering,39
soft,ambient,5
soft,soothing,2
soft,blob,5
soft,tickle,5
soft,angelic,2
soft,armchair,2
soft,sofa,2
soft,leather,2
soft,babe,2
soft,cuddle,2
soft,cream cheese,11
soft,cooky,2
soft,rabbit,3
soft,scarf,5
soft,low,2
soft,flute,2
soft,comfy,44
soft,sock,2
soft,sweater,7
soft,wool,30
soft,so,7
soft,comforter,43
soft,pajama,4
soft,belly,2
soft,curved,8
soft,bendable,6
soft,pliable,22
soft,curvy,14
soft,woolly,29
soft,puffy,25
soft,gelatinous,10
soft,lump,9
soft,lumpy,16
soft,spongy,72
soft,fluff,19
soft,fuzzy,73
soft,cheek,8
soft,breezy,18
soft,brie,11
soft,squash,7
soft,buff,3
soft,fuzz,5
soft,taco,2
soft,fleshy,49
soft,buttery,10
soft,crescent,7
soft,caress,27
soft,softly,5
soft,rug,6
soft,carpeting,10
soft,padding,10
soft,lip,13
soft,marshmallow,8
soft,chubby,20
soft,squishy,82
soft,fingernail,2
soft,duster,2
soft,snug,7
soft,comforting,4
soft,rounded,3
soft,snuggle,2
soft,quietly,3
soft,limp,18
soft,cuddly,86
soft,teddy,70
soft,cushy,85
soft,kitty,20
soft,dim,2
soft,darling,2
soft,fawn,6
soft,wipe,3
soft,subtle,6
soft,tact,9
soft,dreamy,7
soft,duvet,25
soft,lobe,15
soft,earlobe,10
soft,stretchy,5
soft,faint,2
soft,purr,62
soft,hushed,6
soft,flannel,14
soft,fleece,28
soft,ticklish,4
soft,toe,2
soft,ruffle,2
soft,slipper,8
soft,gently,63
soft,smoothly,4
soft,touching,3
soft,mushy,19
soft,murmur,6
soft,piglet,3
soft,guinea pig,2
soft,washcloth,5
soft,sweatshirt,2
soft,meek,19
soft,molten,3
soft,suede,5
soft,supple,65
soft,llama,3
soft,loose,3
soft,lovable,8
soft,mild,49
soft,melodious,10
soft,malleable,18
soft,mink,3
soft,muff,3
soft,muffled,12
soft,mumble,2
soft,murmuring,26
soft,squish,15
soft,slightly,2
soft,rubbery,25
soft,padded,37
soft,plump,26
soft,rotund,2
soft,talc,35
soft,pretzel,10
soft,pus,6
soft,quite,2
soft,satin,30
soft,rocking chair,2
soft,sensuous,6
soft,slight,33
soft,tofu,3
soft,teddy bear,81
soft,tame,3
soft,tend,4
soft,tiptoe,6
soft,voluptuous,6
soft,wimp,10
soft,womanly,4
soft,wooly,52
worthy,deserving,48
worthy,honesty,2
worthy,honor,5
worthy,merit,7
worthy,respectable,6
worthy,valiant,11
worthy,valuable,13
worthy,excellent,2
worthy,dignity,3
worthy,meritorious,2
worthy,virtue,2
worthy,praiseworthy,3
worthy,righteous,2
worthy,proud,2
worthy,unworthy,3
admiral,captain,73
admiral,flag,7
admiral,flagship,14
admiral,fleet,20
admiral,leadership,9
admiral,military,5
admiral,naval,3
admiral,navy,73
admiral,officer,6
admiral,commander,12
admiral,sailor,4
admiral,ship,4
admiral,seafaring,2
admiral,strategy,2
captain,boat,13
captain,captaincy,8
captain,helm,4
captain,jack,3
captain,leadership,16
captain,pirate,27
captain,sail,15
captain,sailboat,2
captain,sailor,34
captain,ship,46
captain,steer,39
captain,steering,12
captain,sailing,3
captain,commander,16
captain,crew,27
captain,helmsman,2
captain,lead,2
captain,officer,5
captain,commanding,3
captain,naval,2
captain,matey,64
captain,airship,3
captain,nautical,5
captain,chief,8
captain,warship,2
captain,treasure,2
captain,shipping,5
captain,co-pilot,5
captain,pilot,38
captain,cockpit,5
captain,columbus,2
captain,maiden,2
captain,stewardess,2
captain,stern,10
captain,lieutenant,12
captain,piracy,12
captain,shanty,3
captain,seaman,60
captain,steward,21
commanding,bossy,6
commanding,forceful,8
commanding,stern,22
commanding,kingly,5
flag,flagpole,2
flag,liberty,6
flag,nation,22
flag,national,66
flag,patriotism,18
flag,pole,10
flag,star,8
flag,union,5
flag,united,15
flag,waving,31
flag,nationality,5
flag,symbol,15
flag,independence,3
flag,nationalism,3
flag,emblem,2
flag,pride,2
flag,patriotic,74
flag,white,24
flag,stripe,3
flag,symbolism,3
flag,america,5
flag,usa,25
flag,canadian,16
flag,anthem,2
flag,marching,4
flag,badge,2
flag,baton,3
flag,marker,3
flag,victory,2
flag,crest,43
flag,rally,2
flag,canada,2
flag,surrender,4
flag,checkered,52
flag,colonial,2
flag,international,2
flag,salute,3
flag,homeland,2
flag,sovereign,2
flag,indication,3
flag,lieutenant,2
flag,mast,19
flag,patriot,75
flag,picket,2
flag,procession,3
flag,swiss,11
flag,yankee,7
fleet,boat,75
fleet,ship,72
fleet,truck,14
fleet,vessel,24
fleet,harbor,3
fleet,nautical,3
fleet,navy,14
fleet,sail,11
fleet,bus,8
fleet,sailor,8
fleet,crew,3
fleet,naval,58
fleet,armada,93
fleet,shipping,2
fleet,dashing,2
fleet,nimble,6
leadership,communication,3
leadership,decision making,3
leadership,guide,13
leadership,influence,8
leadership,inspiration,15
leadership,inspirational,4
leadership,inspire,42
leadership,team,2
leadership,vision,34
leadership,direction,4
leadership,influential,15
leadership,visionary,14
leadership,decisive,3
leadership,decide,2
leadership,delegate,17
leadership,confidence,3
leadership,guiding,4
leadership,motivating,2
leadership,authority,19
leadership,strategy,6
leadership,teamwork,2
leadership,officer,6
leadership,advance,3
leadership,strategic,2
leadership,union,2
leadership,president,6
leadership,lead,2
leadership,apex,3
leadership,chief,4
leadership,summit,11
leadership,aries,2
leadership,elite,4
leadership,hierarchy,12
leadership,establish,2
leadership,assertive,2
leadership,dictator,2
leadership,businessman,2
leadership,dominance,32
leadership,bos,6
leadership,boy scout,5
leadership,scout,2
leadership,brigade,2
leadership,squad,8
leadership,vice,3
leadership,entrepreneur,10
leadership,ceo,36
leadership,emperor,2
leadership,caput,2
